Name,GPS,DateTime,NO2,O3_1hr,O3_4hr,CO,PM10,PM2.5,AQI_CO,AQI_NO2,AQI_O3_1hr,AQI_O3_4hr,AQI_PM10,AQI_PM2.5,AQI_Site,Date,Time
Civic,"(-35.285307, 149.131579)",23/04/2020 18:00,,0.017,0.019,0,21.03,10.33,0,0,17,24,42,41,42,23-Apr-20,18:00:00
Florey,"(-35.220606, 149.043539)",23/04/2020 19:00,0.004,0.02,0.023,0.06,19.94,10.36,0,3,20,29,39,41,41,23-Apr-20,19:00:00
Monash,"(-35.418302, 149.094018)",23/04/2020 19:00,0,0.025,0.025,0,16.99,9.7,0,0,25,32,33,38,38,23-Apr-20,19:00:00
Civic,"(-35.285307, 149.131579)",23/04/2020 19:00,,0.017,0.018,0,20.64,10.4,0,0,17,23,41,41,41,23-Apr-20,19:00:00
Civic,"(-35.285307, 149.131579)",23/04/2020 23:00,,0.013,0.014,0,20.62,10.87,0,0,13,18,41,43,43,23-Apr-20,23:00:00
Monash,"(-35.418302, 149.094018)",23/04/2020 23:00,0.005,0.014,0.022,0,16.66,9.45,0,4,14,27,33,37,37,23-Apr-20,23:00:00
Florey,"(-35.220606, 149.043539)",23/04/2020 23:00,0.007,0.009,0.008,0.19,19.77,10.56,2,6,9,11,39,42,42,23-Apr-20,23:00:00
Florey,"(-35.220606, 149.043539)",24/04/2020 0:00,0.006,0.007,0.007,0.19,19.67,10.7,2,5,7,9,39,42,42,24-Apr-20,0:00:00
Civic,"(-35.285307, 149.131579)",24/04/2020 0:00,,0.014,0.014,0,20.53,10.85,0,0,14,17,41,43,43,24-Apr-20,0:00:00
Monash,"(-35.418302, 149.094018)",24/04/2020 0:00,0.008,0.009,0.018,0.02,16.4,9.25,0,7,9,23,32,37,37,24-Apr-20,0:00:00
Monash,"(-35.418302, 149.094018)",24/04/2020 2:00,0.009,0.005,0.009,0.06,16.2,8.94,0,7,5,12,32,35,35,24-Apr-20,2:00:00
Florey,"(-35.220606, 149.043539)",24/04/2020 2:00,0.002,0.009,0.008,0.22,18.84,11.15,2,2,9,10,37,44,44,24-Apr-20,2:00:00
Civic,"(-35.285307, 149.131579)",24/04/2020 2:00,,0.01,0.012,0,19.73,10.31,0,0,10,15,39,41,41,24-Apr-20,2:00:00
Florey,"(-35.220606, 149.043539)",24/04/2020 3:00,0,0.01,0.008,0.22,18.81,11.3,2,0,10,11,37,45,45,24-Apr-20,3:00:00
Civic,"(-35.285307, 149.131579)",24/04/2020 3:00,,0.014,0.012,0,19.46,10.16,0,0,14,15,38,40,40,24-Apr-20,3:00:00
Monash,"(-35.418302, 149.094018)",24/04/2020 3:00,0.005,0.009,0.008,0.08,16.43,8.97,0,4,9,10,32,35,35,24-Apr-20,3:00:00
Monash,"(-35.418302, 149.094018)",24/04/2020 4:00,0.002,0.013,0.009,0.09,16.55,9.1,1,2,13,11,33,36,36,24-Apr-20,4:00:00
Florey,"(-35.220606, 149.043539)",24/04/2020 4:00,0,0.011,0.009,0.21,18.79,11.9,2,0,11,12,37,47,47,24-Apr-20,4:00:00
Civic,"(-35.285307, 149.131579)",24/04/2020 4:00,,0.015,0.012,0,19.37,10.21,0,0,15,16,38,40,40,24-Apr-20,4:00:00
Civic,"(-35.285307, 149.131579)",24/04/2020 16:00,,,,,20.5,10.04,,,,,41,40,41,24-Apr-20,16:00:00
Monash,"(-35.418302, 149.094018)",24/04/2020 16:00,,,,,19.84,8.71,,,,,39,34,,24-Apr-20,16:00:00
Florey,"(-35.220606, 149.043539)",24/04/2020 16:00,,,,,17.98,9.86,,,,,35,39,,24-Apr-20,16:00:00
Civic,"(-35.285307, 149.131579)",24/04/2020 17:00,,0.023,0.023,0,20.35,9.76,0,0,23,29,40,39,40,24-Apr-20,17:00:00
Florey,"(-35.220606, 149.043539)",24/04/2020 17:00,0,0.027,0.028,0.05,17.54,9.4,0,0,27,35,35,37,37,24-Apr-20,17:00:00
Monash,"(-35.418302, 149.094018)",24/04/2020 17:00,0,0.026,0.027,0.03,19.29,8.42,0,0,26,34,38,33,38,24-Apr-20,17:00:00
Florey,"(-35.220606, 149.043539)",24/04/2020 18:00,0.001,0.022,0.026,0.05,17.22,8.87,0,1,22,32,34,35,35,24-Apr-20,18:00:00
Civic,"(-35.285307, 149.131579)",24/04/2020 18:00,,0.021,0.023,0,20.08,9.32,0,0,21,29,40,37,40,24-Apr-20,18:00:00
Monash,"(-35.418302, 149.094018)",24/04/2020 18:00,0,0.024,0.026,0.02,19.1,8.3,0,0,24,32,38,33,38,24-Apr-20,18:00:00
Florey,"(-35.220606, 149.043539)",24/04/2020 19:00,0.004,0.02,0.023,0.06,16.99,8.67,0,3,20,29,33,34,34,24-Apr-20,19:00:00
Monash,"(-35.418302, 149.094018)",24/04/2020 19:00,0.002,0.02,0.023,0.01,18.76,8.09,0,1,20,29,37,32,37,24-Apr-20,19:00:00
Florey,"(-35.220606, 149.043539)",24/04/2020 20:00,0.008,0.013,0.02,0.07,16.72,8.62,0,6,13,26,33,34,34,24-Apr-20,20:00:00
Civic,"(-35.285307, 149.131579)",24/04/2020 20:00,,0.016,0.019,0,19.41,8.63,0,0,16,24,38,34,38,24-Apr-20,20:00:00
Monash,"(-35.418302, 149.094018)",24/04/2020 20:00,0.015,0.006,0.019,0.04,18.58,8.05,0,13,6,24,37,32,37,24-Apr-20,20:00:00
Civic,"(-35.285307, 149.131579)",24/04/2020 19:00,,0.016,0.02,0,19.8,8.9,0,0,16,25,39,35,39,24-Apr-20,19:00:00
Civic,"(-35.285307, 149.131579)",24/04/2020 21:00,,0.015,0.017,0,19.07,8.42,0,0,15,22,38,33,38,24-Apr-20,21:00:00
Monash,"(-35.418302, 149.094018)",24/04/2020 21:00,0.018,0.001,0.013,0.1,19.16,8.63,1,15,1,16,38,34,38,24-Apr-20,21:00:00
Florey,"(-35.220606, 149.043539)",24/04/2020 21:00,0.006,0.013,0.017,0.08,16.37,8.04,0,5,13,21,32,32,32,24-Apr-20,21:00:00
Monash,"(-35.418302, 149.094018)",24/04/2020 22:00,0.016,0.001,0.007,0.16,19.74,9.43,1,14,1,9,39,37,39,24-Apr-20,22:00:00
Florey,"(-35.220606, 149.043539)",24/04/2020 22:00,0.002,0.014,0.015,0.08,15.96,7.69,0,1,14,19,31,30,31,24-Apr-20,22:00:00
Civic,"(-35.285307, 149.131579)",24/04/2020 22:00,,0.017,0.016,0,18.65,8.28,0,0,17,20,37,33,37,24-Apr-20,22:00:00
Florey,"(-35.220606, 149.043539)",24/04/2020 23:00,0.006,0.008,0.012,0.11,15.91,7.83,1,5,8,15,31,31,31,24-Apr-20,23:00:00
Monash,"(-35.418302, 149.094018)",24/04/2020 23:00,0.014,0,0.002,0.2,20.16,10.31,2,12,0,3,40,41,41,24-Apr-20,23:00:00
Civic,"(-35.285307, 149.131579)",24/04/2020 23:00,,0.017,0.016,0,18.26,8.23,0,0,17,21,36,32,36,24-Apr-20,23:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 0:00,0.006,0.004,0.01,0.12,15.66,7.74,1,5,4,12,31,30,31,25-Apr-20,0:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 0:00,0.012,0.001,0.001,0.22,20.29,11.24,2,10,1,1,40,44,44,25-Apr-20,0:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 0:00,,0.005,0.014,0,17.97,8.16,0,0,5,17,35,32,35,25-Apr-20,0:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 1:00,,0.004,0.011,0,17.79,8.11,0,0,4,14,35,32,35,25-Apr-20,1:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 1:00,0.004,0.002,0.007,0.15,15.71,7.77,1,3,2,9,31,31,31,25-Apr-20,1:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 1:00,0.009,0,0,0.27,20.17,11.85,3,8,0,1,40,47,47,25-Apr-20,1:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 2:00,0.008,0,0,0.34,20.35,12.43,3,6,0,0,40,49,49,25-Apr-20,2:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 2:00,,0.005,0.008,0,18.09,8.04,0,0,5,10,36,32,36,25-Apr-20,2:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 2:00,0.003,0.001,0.004,0.16,15.6,7.89,1,2,1,5,31,31,31,25-Apr-20,2:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 3:00,,0.007,0.005,0,18.21,7.87,0,0,7,7,36,31,36,25-Apr-20,3:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 3:00,0.002,0,0.002,0.17,15.79,7.95,1,2,0,3,31,31,31,25-Apr-20,3:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 3:00,0.006,0,0,0.41,20.44,12.94,4,5,0,0,40,51,51,25-Apr-20,3:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 4:00,0.001,0,0.001,0.18,15.77,7.99,2,1,0,1,31,31,31,25-Apr-20,4:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 4:00,,0.005,0.005,0,17.96,7.58,0,0,5,7,35,30,35,25-Apr-20,4:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 4:00,0.004,0,0,0.45,20.41,13.35,5,4,0,0,40,53,53,25-Apr-20,4:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 5:00,0.001,0,0,0.19,15.76,8.05,2,0,0,1,31,32,32,25-Apr-20,5:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 5:00,,0.005,0.006,0,17.55,7.31,0,0,5,7,35,29,35,25-Apr-20,5:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 5:00,0.003,0,0,0.45,20.49,13.31,5,2,0,0,40,53,53,25-Apr-20,5:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 6:00,0.001,0,0,0.21,15.81,8.63,2,1,0,0,31,34,34,25-Apr-20,6:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 6:00,,0.003,0.005,0,17.1,7.08,0,0,3,6,34,28,34,25-Apr-20,6:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 6:00,0.002,0,0,0.45,20.41,13.59,5,2,0,0,40,54,54,25-Apr-20,6:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 7:00,0.001,0,0,0.2,15.34,9,2,1,0,0,30,36,36,25-Apr-20,7:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 7:00,0.003,0,0,0.44,20.04,13.49,4,2,0,0,40,53,53,25-Apr-20,7:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 7:00,,0.002,0.004,0,16.57,6.89,0,0,2,5,33,27,33,25-Apr-20,7:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 8:00,0.002,0.002,0.001,0.19,14.81,8.73,2,1,2,1,29,34,34,25-Apr-20,8:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 8:00,,0.004,0.004,0,15.62,6.66,0,0,4,5,31,26,31,25-Apr-20,8:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 8:00,0.003,0.001,0,0.42,20.15,13.63,4,2,1,0,40,54,54,25-Apr-20,8:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 9:00,0.001,0.006,0.002,0.17,14.44,8.71,1,1,6,3,28,34,34,25-Apr-20,9:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 9:00,0.003,0.003,0.001,0.37,20.33,13.48,4,3,3,1,40,53,53,25-Apr-20,9:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 9:00,,0.005,0.004,0,14.22,6.39,0,0,5,5,28,25,28,25-Apr-20,9:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 10:00,0.003,0.008,0.003,0.3,20.27,13.37,3,2,8,3,40,53,53,25-Apr-20,10:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 10:00,,0.009,0.005,0,13.21,6.11,0,0,9,7,26,24,26,25-Apr-20,10:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 10:00,0,0.01,0.005,0.15,14.02,8.69,1,0,10,6,28,34,34,25-Apr-20,10:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 11:00,0,0.017,0.009,0.13,13.63,8.8,1,0,17,11,27,35,35,25-Apr-20,11:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 11:00,0,0.016,0.007,0.22,19.7,13.24,2,0,16,9,39,52,52,25-Apr-20,11:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 11:00,,0.012,0.008,0,12.48,5.95,0,0,12,10,24,23,24,25-Apr-20,11:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 12:00,0,0.023,0.014,0.11,13.17,8.28,1,0,23,17,26,33,33,25-Apr-20,12:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 12:00,,0.02,0.012,0,11.89,5.92,0,0,20,15,23,23,23,25-Apr-20,12:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 12:00,0,0.02,0.012,0.15,14.45,12.93,1,0,20,15,28,51,51,25-Apr-20,12:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 13:00,0,0.024,0.018,0.09,12.87,7.7,1,0,24,23,25,30,30,25-Apr-20,13:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 13:00,,0.021,0.016,0,11.41,5.9,0,0,21,20,22,23,23,25-Apr-20,13:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 13:00,0,0.023,0.017,0.1,14.21,12.96,1,0,23,21,28,51,51,25-Apr-20,13:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 14:00,0,0.026,0.022,0.07,12.97,7.14,0,0,26,28,25,28,28,25-Apr-20,14:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 14:00,,0.023,0.019,0,10.95,5.8,0,0,23,24,21,23,24,25-Apr-20,14:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 14:00,0,0.025,0.021,0.06,14.54,12.58,0,0,25,27,29,50,50,25-Apr-20,14:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 15:00,,0.024,0.022,0,10.77,5.69,0,0,24,28,21,22,28,25-Apr-20,15:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 15:00,0,0.027,0.025,0.06,13.13,7.16,0,0,27,31,26,28,31,25-Apr-20,15:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 15:00,0,0.026,0.024,0.02,14.58,12.57,0,0,26,30,29,50,50,25-Apr-20,15:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 16:00,,,,,13.34,7.66,,,,,26,30,,25-Apr-20,16:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 16:00,,,,,10.83,5.55,,,,,21,22,22,25-Apr-20,16:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 16:00,,,,,14.93,12.79,,,,,29,51,,25-Apr-20,16:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 17:00,0,0.025,0.025,0,15.15,13.01,0,0,25,32,30,52,52,25-Apr-20,17:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 17:00,,0.024,0.024,0,11.02,5.66,0,0,24,30,22,22,30,25-Apr-20,17:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 17:00,0,0.027,0.027,0.05,13.78,7.95,0,0,27,34,27,31,34,25-Apr-20,17:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 18:00,,0.023,0.024,0,11.3,6.01,0,0,23,30,22,24,30,25-Apr-20,18:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 18:00,0.002,0.022,0.025,0.05,14.05,8.52,0,2,22,32,28,34,34,25-Apr-20,18:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 18:00,0,0.025,0.025,0,15.33,13.1,0,0,25,32,30,52,52,25-Apr-20,18:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 19:00,0.013,0.009,0.019,0.08,14.5,8.99,0,10,9,24,29,35,35,25-Apr-20,19:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 19:00,,0.016,0.021,0,11.64,6.34,0,0,16,26,23,25,26,25-Apr-20,19:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 19:00,0,0.024,0.025,0,15.55,13.29,0,0,24,31,31,53,53,25-Apr-20,19:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 20:00,0.011,0.006,0.016,0.12,15.08,9.29,1,9,6,20,30,37,37,25-Apr-20,20:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 20:00,0,0.024,0.025,0,15.84,13.27,0,0,24,31,31,53,53,25-Apr-20,20:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 20:00,,0.013,0.019,0,12.05,6.57,0,0,13,24,24,26,26,25-Apr-20,20:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 21:00,,0.01,0.015,0,12.59,6.79,0,0,10,19,25,27,27,25-Apr-20,21:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 21:00,0.013,0.002,0.01,0.17,15.81,10.02,1,10,2,12,31,40,40,25-Apr-20,21:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 21:00,0.003,0.019,0.023,0.02,15.54,12.9,0,2,19,29,31,51,51,25-Apr-20,21:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 22:00,0.007,0.012,0.02,0.06,15.26,12.43,0,6,12,25,30,49,49,25-Apr-20,22:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 22:00,0.01,0.001,0.005,0.23,17.11,11.25,2,9,1,6,34,45,45,25-Apr-20,22:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 22:00,,0.006,0.011,0,13.37,7.01,0,0,6,14,26,28,28,25-Apr-20,22:00:00
Civic,"(-35.285307, 149.131579)",25/04/2020 23:00,,0.003,0.008,0,14.22,7.28,0,0,3,10,28,29,29,25-Apr-20,23:00:00
Florey,"(-35.220606, 149.043539)",25/04/2020 23:00,0.009,0.001,0.003,0.29,17.77,11.38,3,8,1,3,35,45,45,25-Apr-20,23:00:00
Monash,"(-35.418302, 149.094018)",25/04/2020 23:00,0.007,0.011,0.016,0.09,15.28,11.98,1,6,11,21,30,47,47,25-Apr-20,23:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 0:00,0.007,0.001,0.001,0.32,18.97,11.94,3,6,1,2,37,47,47,26-Apr-20,0:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 0:00,,0.001,0.005,0,14.83,7.58,0,0,1,7,29,30,30,26-Apr-20,0:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 0:00,0.008,0.006,0.012,0.11,15.41,11.54,1,7,6,15,30,46,46,26-Apr-20,0:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 1:00,0.004,0.001,0.001,0.37,19.68,12.33,4,4,1,1,39,49,49,26-Apr-20,1:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 1:00,,0.003,0.003,0,14.99,7.92,0,0,3,4,29,31,31,26-Apr-20,1:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 1:00,0.007,0.005,0.008,0.16,16.17,11.22,1,6,5,11,32,44,44,26-Apr-20,1:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 2:00,0.004,0,0.001,0.42,20.69,13.2,4,3,0,1,41,52,52,26-Apr-20,2:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 2:00,,0.011,0.005,0,14.7,8.34,0,0,11,6,29,33,33,26-Apr-20,2:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 2:00,0.005,0.006,0.007,0.2,16.52,10.85,2,4,6,9,33,43,43,26-Apr-20,2:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 3:00,0.002,0.01,0.007,0.22,16.58,10.22,2,2,10,9,33,40,40,26-Apr-20,3:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 3:00,0.001,0.001,0.001,0.43,20.91,13.34,4,1,1,1,41,53,53,26-Apr-20,3:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 3:00,,0.014,0.007,0,14.74,8.7,0,0,14,9,29,34,34,26-Apr-20,3:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 4:00,0.001,0.011,0.008,0.23,16.86,9.91,2,1,11,10,33,39,39,26-Apr-20,4:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 4:00,0,0.002,0.001,0.42,21.22,12.97,4,0,2,1,42,51,51,26-Apr-20,4:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 4:00,,0.016,0.011,0,14.99,8.9,0,0,16,14,29,35,35,26-Apr-20,4:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 5:00,0,0.01,0.003,0.37,21.37,12.97,4,0,10,4,42,51,51,26-Apr-20,5:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 5:00,,0.016,0.014,0,15.46,9.04,0,0,16,18,30,36,36,26-Apr-20,5:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 5:00,0.001,0.013,0.01,0.23,17.17,9.95,2,1,13,13,34,39,39,26-Apr-20,5:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 6:00,0,0.015,0.007,0.31,21.57,12.84,3,0,15,9,43,51,51,26-Apr-20,6:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 6:00,,0.018,0.016,0,16.09,9.17,0,0,18,20,32,36,36,26-Apr-20,6:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 6:00,0,0.018,0.013,0.18,17.33,9.47,2,0,18,17,34,37,37,26-Apr-20,6:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 7:00,0,0.022,0.016,0.14,17.97,9.17,1,0,22,20,35,36,36,26-Apr-20,7:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 7:00,0,0.02,0.012,0.25,21.94,12.2,2,0,20,15,43,48,48,26-Apr-20,7:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 7:00,,0.019,0.017,0,16.74,9.3,0,0,19,22,33,37,37,26-Apr-20,7:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 8:00,0,0.02,0.016,0.18,22.63,11.86,2,0,20,20,45,47,47,26-Apr-20,8:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 8:00,0,0.021,0.019,0.11,18.55,9.06,1,0,21,23,37,36,37,26-Apr-20,8:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 8:00,,0.018,0.018,0,17.57,9.38,0,0,18,22,35,37,37,26-Apr-20,8:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 9:00,0,0.022,0.021,0.06,19.1,9.11,0,0,22,26,38,36,38,26-Apr-20,9:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 9:00,0,0.021,0.019,0.12,23.5,12.08,1,0,21,24,47,48,48,26-Apr-20,9:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 9:00,,0.019,0.018,0,18.49,9.38,0,0,19,23,36,37,37,26-Apr-20,9:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 10:00,,0.02,0.019,0,19.3,9.22,0,0,20,24,38,36,38,26-Apr-20,10:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 10:00,0,0.021,0.02,0.06,24,12.25,0,0,21,26,48,49,49,26-Apr-20,10:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 10:00,0,0.023,0.022,0.01,18.88,9.19,0,0,23,28,37,36,37,26-Apr-20,10:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 11:00,0,0.023,0.022,0,19.14,9.09,0,0,23,28,38,36,38,26-Apr-20,11:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 11:00,0,0.021,0.021,0.03,24.05,11.79,0,0,21,26,48,47,48,26-Apr-20,11:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 11:00,,0.02,0.019,0,19.81,9.03,0,0,20,24,39,36,39,26-Apr-20,11:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 12:00,,0.019,0.02,0,19.92,8.81,0,0,19,25,39,35,39,26-Apr-20,12:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 12:00,0,0.022,0.022,0,18.96,9.12,0,0,22,28,37,36,37,26-Apr-20,12:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 12:00,0,0.02,0.021,0,24.02,11.67,0,0,20,26,48,46,48,26-Apr-20,12:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 13:00,0,0.018,0.02,0.01,24,11.81,0,0,18,25,48,47,48,26-Apr-20,13:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 13:00,0,0.019,0.022,0,18.57,8.95,0,0,19,27,37,35,37,26-Apr-20,13:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 13:00,,0.017,0.019,0,19.83,8.68,0,0,17,24,39,34,39,26-Apr-20,13:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 14:00,0,0.019,0.021,0,18.09,8.93,0,0,19,26,36,35,36,26-Apr-20,14:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 14:00,,0.016,0.018,0,19.47,8.63,0,0,16,23,38,34,38,26-Apr-20,14:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 14:00,0,0.017,0.019,0.01,23.65,12.12,0,0,17,24,47,48,48,26-Apr-20,14:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 15:00,,0.014,0.016,0,18.98,8.68,0,0,14,21,37,34,37,26-Apr-20,15:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 15:00,0,0.016,0.018,0.02,23.27,12.08,0,0,16,22,46,48,48,26-Apr-20,15:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 15:00,0,0.017,0.019,0,17.98,8.71,0,0,17,24,35,34,35,26-Apr-20,15:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 16:00,,,,,22.63,11.39,,,,,45,45,,26-Apr-20,16:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 16:00,,,,,18.54,8.66,,,,,37,34,37,26-Apr-20,16:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 16:00,,,,,17.39,8.29,,,,,34,33,,26-Apr-20,16:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 17:00,0,0.02,0.019,0,16.98,8.11,0,0,20,24,33,32,33,26-Apr-20,17:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 17:00,,0.016,0.015,0,18.24,8.54,0,0,16,19,36,34,36,26-Apr-20,17:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 17:00,0,0.019,0.017,0.03,21.98,11.18,0,0,19,22,43,44,44,26-Apr-20,17:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 18:00,0,0.018,0.019,0,16.65,8.18,0,0,18,23,33,32,33,26-Apr-20,18:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 18:00,,0.013,0.014,0,17.91,8.28,0,0,13,18,35,33,35,26-Apr-20,18:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 18:00,0,0.017,0.017,0.03,21.48,11.42,0,0,17,22,42,45,45,26-Apr-20,18:00:00
Civic,"(-35.285307, 149.131579)",26/04/2020 19:00,,0.013,0.014,0,17.61,8.03,0,0,13,18,35,32,35,26-Apr-20,19:00:00
Monash,"(-35.418302, 149.094018)",26/04/2020 19:00,0,0.018,0.019,0,16.31,8.2,0,0,18,24,32,32,32,26-Apr-20,19:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 19:00,0.001,0.015,0.017,0.03,20.61,10.98,0,1,15,21,41,43,43,26-Apr-20,19:00:00
Florey,"(-35.220606, 149.043539)",26/04/2020 20:00,0,0.018,0.017,0.04,19.41,10.25,0,0,18,22,38,41,41,26-Apr-20,20:00:00
